text,location,phase
strengthening medical medicine hospital treatment facilities general public normal life may resumed benefit public country,chennai,1
belive health department hospital need get truth,chennai,1
hospitals turn snorkel masks ease respirator overload https www channelnewsasia com news world covid 19 coronavirus hospitals snorkel masks ease respirator 12587072 xodhueapu6m twitter,chennai,1
anything quite meh untill hospital scene,chennai,1
nadi shodana pranayama must practiced hospitals helps faster recovery patients suffering breathing difficulties due infection,bangalore,1
many aiims similar hospitals created ur called gandhis specific state families found many taking admissions many development,bangalore,1
pleading face unamused face pensive face hope government gets priorities right times come narendramodi great veterans best lauded building schools hospitals time war covid statues wont save infrastructure essential serv,bangalore,1
india vs covid19 screen incoming travellers trace contacts lockdown contain community spread need based testing failed hospitals wudve overwhelmed hope prove u wrong bbcworld nytimes biasedmedia false narrative evident adityarajkaul tvmohandaspaiindia covid19 biasedmedia,bangalore,1
tn follows 1 5 lakhs pregnant women phone sends ambulance home brings hospital safe delivery drops back thier home baby care kit ok hand,bangalore,1
saying services inculding emergency services closed till 14th april tried hospitals nearby 5kms reply kindly look issue concerned childrens health,hyderabad,1
ktrtrs mohfw india trsharish raokavitha sir madem child aged 11months suffering eye infection cold past 2 days contacted nearby hospitals tarnaka name suraksha childrens hospital http dr cn rao childrens hospital,hyderabad,1
telanganagovt arrange mobile rythu bazar mentioned localities lb nagar alkapuri sultan bazar sunshine hospital near biodiversity park ktrtrs stayhomestaysafe telanganafightscorona telanganacmotelanganagovt stayhomestaysafe telanganafightscorona telanganacmo,hyderabad,1
per call given bjp national president sri jpnadda ji today started feedtheneedy distributed food packets poor hospitals amp traffic police folded hands part indiafightscorona narendramodi blsanthosh bjp4india bjp4telanganafeedtheneedy indiafightscorona,hyderabad,1
wrong information ambani group built separate hospital covid 19 patient ventilator staffq cost many crores,mumbai,1
lockdown great decision need take important actions simple doable besides hospitals ventilator producing making compulsory wear masks read thread pmoindia narendramodi make decision executelockdown hospitals ventilator masks,mumbai,1
pmoindia finminindia mohfw india wished test every individual country robot initial test identify ppl infected covid19 must think using robots must use barren land convert 2 hospital,mumbai,1
theres huge difference permanent hospital temporary medical facilities however still good job done india,mumbai,1
drsushantvp im proud im happy weve walked together many times last 6 years friend im spirit amp never match bravery go assignment tomorrow bhabha hospital god bless amp protect amp patients folded hands coronaviruscoronavirus,mumbai,1
india healthier knowledgeable homes god goddess deities temples converted universities hospitals india,delhi,1
however 65 areas say one hospital area defindia,delhi,1
clapping hands clapping hands clapping hands 2x 500 bedded exclusive covid hospitals taking shape bhubaneswar odisha hear tv news indiafightscovid19 odishafightscoronavirus coronavirusindiabhubaneswar odisha indiafightscovid19 odishafightscoronavirus coronavirusindia,delhi,1
doyouknow china constructed 1000 bedded hospital 10 days india established 6370 bedded medical facility overnight fraction cost pmofindia indianrailways… https www instagram com p b vekbsgnybctvdnzzwbpcabna4c2cykfr 9jk0 igshid 3krmy67dnb6mdoyouknow india pmofindia indianrailways,delhi,1
rationalists r happy corona hs killed god goddess deities hope today onwards god khuda iswar wl disappear minds superstitious ppl india also hope homes called gods wl b converted colleges hospitals,delhi,1
jackma post graduate student beginning county man please save economy save lakh lives dont lots high quality medical hospital trying best kindly us,kolkata,1
derekobrienmp brother law stranded telengana mother seriously ill n admitted hospital hes procured pass cross telengana might problem states borders fall transit 91 85840 54483 would plz look,kolkata,1
mamataofficial brother law stranded telengana mother seriously ill n admitted hospital hes procured pass cross telengana might problem states borders fall transit 91 85840 54483 would plz look,kolkata,1
mamataofficial medica hospital dr pahari বলেছেন west bengal health scheme দেখবো না। kidney related,kolkata,1
mere hospital beds may serve purpose need intensive research particularly nano tech amp useful application medicinal research,kolkata,1
may godess kamachi bless good health,chennai,1
one covid fighters health workers police govt officials shall give ideas personal efforts resources encouragement every step way vijayabaskarofl cmotamilnadu narendramodi,chennai,1
bbcnews bbcworld imperial colonial servants look bloody country stop peddling lies corona india look deaths happening great uk ur pm health secretary prince first care knows 96yo queen next line take care,chennai,1
source numbers referred covid dashboards country wise health organization handles bottom towards bottom positive achievement amp rejoiced let ’ work towards going even bottom ranking stay home stay safe stay c,chennai,1
allhamdulila grace allah good health wealth need share poor peoples 1 time share 1 allha give future 100 know single meal cost 30rs 9110640882 shabaz – r nagar,bangalore,1
badruddinajmal covid2019india sir please help us tweet honorable health minister sir reply thing sircovid2019india,bangalore,1
retweet spread important message socialdistancingnow covid19india health stayhomeindiasocialdistancingnow covid19india health stayhomeindia,bangalore,1
get practicality need hour argument look scale disruption constitutional rights circumvention federal structures central executive right intervene matter public health state list,bangalore,1
iamprasadtech bro sony mobiles india ke ika rava fan sony still im using xz1 iphone 11 pro android lo naku sony best experience vastonde naku oka doubt 2 weeks ga na iphone lo pubg adina uppudu battery health 99 percent chupistonde 3 months phone bro,bangalore,1
absolutely father son duo aided committed bureaucracy officials health care workers creating new model governance handling critical issues empathy human touch,hyderabad,1
sir big problem today 9th day drainage line flow mixed water line whole family facing health problems including colony people went golconda ghmc office one attended us issue personally made call mla even use go,hyderabad,1
sorry say sir ghmc working properly today 9th day drainage flow water line mixed drainage facing health problems coz ghmc ignorance small children ’ colony suffering,hyderabad,1
sir called local mla response went golconda ghmc one time talk even almost colony facing problem since 9 days last 2 days family children ’ getting health problems,hyderabad,1
bad companies destroyed crisis good companies survive great companies improved good morning yarn monday magic careful information consume content diet important nutrition weareinthistogether health 911wellmonday weareinthistogether health,mumbai,1
